key,value,definition
highway:category:pl,3,highway:category:pl=3
isced:level,3,isced:level=3
lanes,3,lanes=3
lanes:backward,3,lanes:backward=3
lanes:forward,3,lanes:forward=3
layer,3,layer=3
level,3,level=3
massgis:POLY_CODE,3,massgis:POLY_CODE=3
min_age,3,min_age=3
min_height,3,min_height=3
mtb:scale,3,mtb:scale=3
mtb:scale:imba,3,mtb:scale:imba=3
mtb:scale:uphill,3,mtb:scale:uphill=3
par,3,par=3
passenger_lines,3,passenger_lines=3
phases,3,phases=3
protect_class,3,protect_class=3
railway:ctcs,3,railway:ctcs=3
railway:track_class,3,railway:track_class=3
railway:track_ref,3,railway:track_ref=3
roof:height,3,roof:height=3
seats,3,seats=3
stars,3,stars=3
step_count,3,step_count=3
surface:grade,3,surface:grade=3
yh:WIDTH_RANK,3,yh:WIDTH_RANK=3
cables,4,cables=4
capital,4,
diameter_crown,4,diameter_crown=4
fire_hydrant:pressure,4,fire_hydrant:pressure=4
generator:solar:modules,4,generator:solar:modules=4
heritage,4,heritage=4
isced:level,4,
lamp_flames,4,lamp_flames=4
lanes,4,lanes=4
lanes:backward,4,lanes:backward=4
lanes:forward,4,lanes:forward=4
level,4,level=4
maxheight,4,maxheight=4
mtb:scale,4,mtb:scale=4
mtb:scale:uphill,4,mtb:scale:uphill=4
par,4,par=4
passenger_lines,4,passenger_lines=4
protect_class,4,protect_class=4
railway:track_class,4,railway:track_class=4
railway:track_ref,4,railway:track_ref=4
roof:height,4,roof:height=4
seats,4,seats=4
stars,4,stars=4
step_count,4,step_count=4
yh:WIDTH_RANK,4,yh:WIDTH_RANK=4
STIF:zone,5,STIF:zone=5
capital,5,
diameter_crown,5,diameter_crown=5
fire_hydrant:pressure,5,fire_hydrant:pressure=5
heritage,5,
isced:level,5,
lanes,5,lanes=5
level,5,level=5
maxheight,5,maxheight=5
maxweight,5,maxweight=5
mtb:scale:uphill,5,mtb:scale:uphill=5
par,5,par=5
protect_class,5,protect_class=5
railway:track_class,5,railway:track_class=5
roof:height,5,roof:height=5
seats,5,seats=5
step_count,5,step_count=5
yh:WIDTH_RANK,5,yh:WIDTH_RANK=5
cables,6,cables=6
capital,6,capital=6
diameter_crown,6,diameter_crown=6
generator:solar:modules,6,generator:solar:modules=6
heritage,6,
isced:level,6,
lanes,6,lanes=6
maxweight,6,maxweight=6
protect_class,6,
seats,6,seats=6
source:geometry:version,6,source:geometry:version=6
step_count,6,step_count=6
diameter_crown,7,diameter_crown=7
heritage,7,
lanes,7,lanes=7
step_count,7,step_count=7
capital,8,capital=8
diameter_crown,8,diameter_crown=8
generator:solar:modules,8,generator:solar:modules=8
heritage,8,heritage=8
metre_load,8,metre_load=8
step_count,8,step_count=8
addr:conscriptionnumber,9,
addr:streetnumber,9,
diameter_crown,9,diameter_crown=9
heritage,9,
step_count,9,step_count=9
accuracy,10,accuracy=10
accuracy:meters,10,accuracy:meters=10
addr:streetnumber,10,addr:streetnumber=10
diameter_crown,10,diameter_crown=10
generator:solar:modules,10,generator:solar:modules=10
heritage,10,
maxaxleload,10,maxaxleload=10
maxweight,10,maxweight=10
step_count,10,step_count=10
diameter_crown,11,diameter_crown=11
max_age,11,max_age=11
protect_class,11,
source:zoomlevel,11,source:zoomlevel=11
step_count,11,step_count=11
diameter_crown,12,diameter_crown=12
generator:solar:modules,12,generator:solar:modules=12
maxweight,12,maxweight=12
source:zoomlevel,12,source:zoomlevel=12
step_count,12,step_count=12
diameter_crown,13,diameter_crown=13
protect_class,13,
source:zoomlevel,13,source:zoomlevel=13
step_count,13,step_count=13
diameter_crown,14,diameter_crown=14
generator:solar:modules,14,generator:solar:modules=14
massgis:WETCODE,14,massgis:WETCODE=14
source:zoomlevel,14,source:zoomlevel=14
diameter_crown,15,diameter_crown=15
source:zoomlevel,15,source:zoomlevel=15
step_count,15,step_count=15
generator:solar:modules,16,generator:solar:modules=16
source:zoomlevel,16,source:zoomlevel=16
source:zoomlevel,17,source:zoomlevel=17
protect_class,19,
maxweight,20,maxweight=20
accuracy:meters,21,accuracy:meters=21
protect_class,21,
accuracy:meters,22,accuracy:meters=22
accuracy:meters,25,
accuracy:meters,26,accuracy:meters=26
maxspeed:advisory,30,maxspeed:advisory=30
maxspeed:backward,30,maxspeed:backward=30
maxspeed:forward,30,maxspeed:forward=30
ngbe:huso,30,
maxspeed:backward,40,maxspeed:backward=40
maxspeed:forward,40,maxspeed:forward=40
frequency,50,frequency=50
maxspeed,50,maxspeed=50
maxspeed:backward,50,maxspeed:backward=50
maxspeed:forward,50,maxspeed:forward=50
maxspeed:hgv,50,maxspeed:hgv=50
minspeed,50,minspeed=50
proposed:frequency,50,proposed:frequency=50
gnis:state_id,55,
frequency,60,frequency=60
maxspeed:backward,60,maxspeed:backward=60
maxspeed:forward,60,maxspeed:forward=60
minspeed,60,minspeed=60
maxweight,64,maxweight=64
maxspeed:backward,70,maxspeed:backward=70
maxspeed:bus,70,maxspeed:bus=70
maxspeed:forward,70,maxspeed:forward=70
maxspeed:hgv,70,maxspeed:hgv=70
maxspeed:trailer,70,maxspeed:trailer=70
maxweight,74,maxweight=74
fire_hydrant:diameter,80,fire_hydrant:diameter=80
maxspeed:backward,80,maxspeed:backward=80
maxspeed:bus,80,maxspeed:bus=80
maxspeed:forward,80,maxspeed:forward=80
maxspeed:hgv,80,maxspeed:hgv=80
maxspeed:trailer,80,maxspeed:trailer=80
direction,90,direction=90
maxspeed:backward,90,maxspeed:backward=90
maxspeed:forward,90,maxspeed:forward=90
addr:postcode,100,addr:postcode=100
direction,100,direction=100
fire_hydrant:diameter,100,fire_hydrant:diameter=100
maxspeed:backward,100,maxspeed:backward=100
maxspeed:bus,100,maxspeed:bus=100
maxspeed:forward,100,maxspeed:forward=100
CLC:code,112,CLC:code=112
emergency_telephone_code,112,emergency_telephone_code=112
direction,120,direction=120
fire_hydrant:diameter,125,fire_hydrant:diameter=125
emergency:phone,144,emergency:phone=144
direction,145,direction=145
diameter,150,diameter=150
direction,150,direction=150
fire_hydrant:diameter,150,fire_hydrant:diameter=150
direction,160,direction=160
direction,165,direction=165
direction,170,direction=170
direction,175,direction=175
direction,180,direction=180
direction,185,direction=185
direction,190,direction=190
direction,200,direction=200
fire_hydrant:diameter,200,fire_hydrant:diameter=200
it:pv:pavia:EDIFC_USO,201,it:pv:pavia:EDIFC_USO=0201
direction,210,direction=210
direction,215,direction=215
voltage,230,voltage=230
direction,250,direction=250
MCC,268,MCC=268
direction,270,direction=270
diameter,300,diameter=300
fire_hydrant:diameter,300,fire_hydrant:diameter=300
it:pv:pavia:UN_VOL_POR,301,it:pv:pavia:UN_VOL_POR=0301
clc:code,312,
clc:code,313,
voltage:secondary,400,voltage:secondary=400
NHD:FType,460,NHD:FType=460
gauge,1000,gauge=1000
gauge,1067,gauge=1067
raba:id,1100,raba:id=1100
lbcs:function:code,1101,
raba:id,1160,
raba:id,1180,
raba:id,1190,
raba:id,1211,raba:id=1211
raba:id,1212,
raba:id,1222,raba:id=1222
raba:id,1300,raba:id=1300
raba:id,1410,raba:id=1410
gauge,1435,gauge=1435
raba:id,1500,raba:id=1500
gauge,1520,gauge=1520
gauge,1524,gauge=1524
gauge,1600,gauge=1600
gauge,1668,gauge=1668
gauge,1676,gauge=1676
raba:id,1800,raba:id=1800
start_date,1800,start_date=1800
GeoBaseNHN:VALDATE,1990,GeoBaseNHN:VALDATE=1990
dcgis:featurecode,2000,dcgis:featurecode=2000
raba:id,2000,raba:id=2000
CLC:year,2006,CLC:year=2006
clc:year,2006,
population:date,2006,population:date=2006
population:date,2009,
population:date,2010,population:date=2010
source:geometry:date,2010,source:geometry:date=2010
source:geometry:date,2013,source:geometry:date=2013
survey:date,2013,survey:date=2013
population:pupils:date,2015,population:pupils:date=2015
population:date,2017,population:date=2017
source:geometry:date,2018,source:geometry:date=2018
population:date,2019,
population:date,2020,population:date=2020
survey:date,2020,survey:date=2020
population:date,2021,population:date=2021
source_dat,2021,source_dat=2021
survey:date,2022,survey:date=2022
population:date,2023,population:date=2023
start_date,2023,
survey:date,2023,survey:date=2023
start_date,2024,start_date=2024
start_date,2025,start_date=2025
addr:street:sym_ul,10898,addr:street:sym_ul=10898
voltage:primary,11000,voltage:primary=11000
massgis:SOURCE_SCA,12000,massgis:SOURCE_SCA=12000
proposed:voltage,15000,proposed:voltage=15000
voltage:primary,15000,voltage:primary=15000
voltage:primary,20000,voltage:primary=20000
addr:street:sym_ul,21970,addr:street:sym_ul=21970
voltage:primary,22000,voltage:primary=22000
construction:voltage,25000,construction:voltage=25000
proposed:voltage,25000,proposed:voltage=25000
mml:class,32611,mml:class=32611
NHD:FCode,33600,NHD:FCode=33600
gnis:fcode,33600,gnis:fcode=33600
mml:class,34100,mml:class=34100
source:addr:date,1995-01-01,source:addr:date=1995-01-01
mml:class,35300,mml:class=35300
mml:class,35412,mml:class=35412
mml:class,36200,mml:class=36200
mml:class,36311,mml:class=36311
mml:class,36312,mml:class=36312
nhd-shp:fdate,2002-01-10,nhd-shp:fdate=2002-01-10
population:date,2004-12-17,population:date=2004-12-17
source:geometry:date,2005-11-15,source:geometry:date=2005-11-15
nhd:fcode,39001,nhd:fcode=39001
nhd:fcode,39004,nhd:fcode=39004
nhd:fdate,2008-02-28,nhd:fdate=2008-02-28
teryt:stan_na,2009-01-01,teryt:stan_na=2009-01-01
population:date,2010-10-14,population:date=2010-10-14
LINZ:source_version,2012-06-06,LINZ:source_version=2012-06-06
source:geometry:date,2014-01-23,source:geometry:date=2014-01-23
source:geometry:date,2014-12-01,source:geometry:date=2014-12-01
source:geometry:date,2015-01-05,source:geometry:date=2015-01-05
source:geometry:date,2015-01-18,source:geometry:date=2015-01-18
LINZ2OSM:source_version,2015-02-02,LINZ2OSM:source_version=2015-02-02
source:geometry:date,2015-02-07,source:geometry:date=2015-02-07
source:geometry:date,2015-03-07,source:geometry:date=2015-03-07
source:geometry:date,2015-04-08,source:geometry:date=2015-04-08
LINZ2OSM:source_version,2015-04-13,LINZ2OSM:source_version=2015-04-13
mml:class,42131,mml:class=42131
mml:class,42161,mml:class=42161
source:geometry:date,2015-07-09,source:geometry:date=2015-07-09
source:geometry:date,2015-07-14,source:geometry:date=2015-07-14
mml:class,42211,mml:class=42211
mml:class,42231,mml:class=42231
mml:class,42261,mml:class=42261
source:geometry:date,2015-09-23,source:geometry:date=2015-09-23
source:geometry:date,2015-10-01,source:geometry:date=2015-10-01
source:geometry:date,2015-12-23,source:geometry:date=2015-12-23
source:geometry:date,2015-12-25,source:geometry:date=2015-12-25
source:geometry:date,2016-01-02,source:geometry:date=2016-01-02
source:geometry:date,2016-01-26,source:geometry:date=2016-01-26
source:geometry:date,2016-02-01,source:geometry:date=2016-02-01
source:geometry:date,2016-03-05,source:geometry:date=2016-03-05
source:addr:version,2016-04-01,source:addr:version=2016-04-01
source:geometry:date,2016-06-09,source:geometry:date=2016-06-09
source:geometry:date,2016-06-14,source:geometry:date=2016-06-14
source:geometry:date,2016-06-15,source:geometry:date=2016-06-15
source:geometry:date,2016-06-21,source:geometry:date=2016-06-21
source:geometry:date,2016-06-30,source:geometry:date=2016-06-30
source:geometry:date,2016-07-02,source:geometry:date=2016-07-02
source:geometry:date,2016-07-15,source:geometry:date=2016-07-15
source:geometry:date,2016-07-18,source:geometry:date=2016-07-18
source:geometry:date,2016-07-19,source:geometry:date=2016-07-19
source:geometry:date,2016-08-04,source:geometry:date=2016-08-04
source:geometry:date,2016-08-16,source:geometry:date=2016-08-16
source:geometry:date,2016-09-14,source:geometry:date=2016-09-14
source:geometry:date,2016-09-16,source:geometry:date=2016-09-16
at_bev:addr_date,2016-10-02,at_bev:addr_date=2016-10-02
source:geometry:date,2016-12-12,source:geometry:date=2016-12-12
source:geometry:date,2017-01-07,source:geometry:date=2017-01-07
source:geometry:date,2017-01-12,source:geometry:date=2017-01-12
source:geometry:date,2017-01-13,source:geometry:date=2017-01-13
source:geometry:date,2017-01-18,source:geometry:date=2017-01-18
source:geometry:date,2017-01-26,source:geometry:date=2017-01-26
source:geometry:date,2017-02-03,source:geometry:date=2017-02-03
source:geometry:date,2017-03-05,source:geometry:date=2017-03-05
source:geometry:date,2017-03-28,source:geometry:date=2017-03-28
source:geometry:date,2017-04-04,source:geometry:date=2017-04-04
source:geometry:date,2017-05-25,source:geometry:date=2017-05-25
source:geometry:date,2017-06-12,source:geometry:date=2017-06-12
source:geometry:date,2017-08-02,source:geometry:date=2017-08-02
source:geometry:date,2017-08-03,source:geometry:date=2017-08-03
source:geometry:date,2017-12-20,source:geometry:date=2017-12-20
source:geometry:date,2017-12-29,source:geometry:date=2017-12-29
source:geometry:date,2018-01-08,source:geometry:date=2018-01-08
source:geometry:date,2018-01-31,source:geometry:date=2018-01-31
source:geometry:date,2018-02-16,source:geometry:date=2018-02-16
source:geometry:date,2018-02-17,source:geometry:date=2018-02-17
source:geometry:date,2018-02-25,source:geometry:date=2018-02-25
source:geometry:date,2018-03-16,source:geometry:date=2018-03-16
source:geometry:date,2018-05-30,source:geometry:date=2018-05-30
source:geometry:date,2018-06-15,source:geometry:date=2018-06-15
source:geometry:date,2018-06-27,source:geometry:date=2018-06-27
source:geometry:date,2018-06-28,source:geometry:date=2018-06-28
source:geometry:date,2018-06-29,source:geometry:date=2018-06-29
source:geometry:date,2018-07-01,source:geometry:date=2018-07-01
source:geometry:date,2018-07-18,source:geometry:date=2018-07-18
source:geometry:date,2018-07-20,source:geometry:date=2018-07-20
source:geometry:date,2018-08-11,source:geometry:date=2018-08-11
source:geometry:date,2018-08-13,source:geometry:date=2018-08-13
source:geometry:date,2018-09-24,source:geometry:date=2018-09-24
source:geometry:date,2018-10-09,source:geometry:date=2018-10-09
source:geometry:date,2018-10-20,source:geometry:date=2018-10-20
source:geometry:date,2018-10-29,source:geometry:date=2018-10-29
source:geometry:date,2018-11-19,source:geometry:date=2018-11-19
source:geometry:date,2018-11-25,source:geometry:date=2018-11-25
source:geometry:date,2018-12-06,source:geometry:date=2018-12-06
source:geometry:date,2018-12-12,source:geometry:date=2018-12-12
source:geometry:date,2019-01-19,source:geometry:date=2019-01-19
source:geometry:date,2019-01-27,source:geometry:date=2019-01-27
source:geometry:date,2019-01-30,source:geometry:date=2019-01-30
source:geometry:date,2019-02-04,source:geometry:date=2019-02-04
source:geometry:date,2019-02-25,source:geometry:date=2019-02-25
source:geometry:date,2019-03-23,source:geometry:date=2019-03-23
source:geometry:date,2019-04-18,source:geometry:date=2019-04-18
source:geometry:date,2019-05-02,source:geometry:date=2019-05-02
source:geometry:date,2019-05-17,source:geometry:date=2019-05-17
source:geometry:date,2019-06-12,source:geometry:date=2019-06-12
source:geometry:date,2019-06-20,source:geometry:date=2019-06-20
source:geometry:date,2019-06-24,source:geometry:date=2019-06-24
source:geometry:date,2019-07-01,source:geometry:date=2019-07-01
source:geometry:date,2019-07-03,source:geometry:date=2019-07-03
source:geometry:date,2019-07-17,source:geometry:date=2019-07-17
source:geometry:date,2019-08-07,source:geometry:date=2019-08-07
source:geometry:date,2019-08-13,source:geometry:date=2019-08-13
source:geometry:date,2019-08-15,source:geometry:date=2019-08-15
source:geometry:date,2019-08-24,source:geometry:date=2019-08-24
source:geometry:date,2019-09-04,source:geometry:date=2019-09-04
source:geometry:date,2019-09-16,source:geometry:date=2019-09-16
source:geometry:date,2020-02-05,source:geometry:date=2020-02-05
population:date,2020-05-01,population:date=2020-05-01
heritage:since,2020-09-26,heritage:since=2020-09-26
source:addr:date,2021-01-01,source:addr:date=2021-01-01
check_date,2021-07-01,
check_date,2023-04-26,check_date=2023-04-26
population:date,2023-08-31,population:date=2023-08-31
check_date,2025-04-24,check_date=2025-04-24
fcode,45800,
source:date,2025-08-20,source:date=2025-08-20
nhd-shp:fcode,46003,nhd-shp:fcode=46003
nhd:fcode,46003,nhd:fcode=46003
nhd:fcode,46006,nhd:fcode=46006
nhd:fcode,46007,nhd:fcode=46007
nhd:fcode,55800,nhd:fcode=55800
ngbe:codigo,80214,
addr:TW:dataset,120044,addr:TW:dataset=120044
addr:TW:dataset,137998,addr:TW:dataset=137998
addr:city:simc,918123,addr:city:simc=0918123
canvec:CODE,1760011,canvec:CODE=1760011
nycdoitt:bin,3000000,nycdoitt:bin=3000000
nycdoitt:bin,4000000,nycdoitt:bin=4000000
surrey:date,19850801,surrey:date=19850801
dcgis:captureyear,19990331,dcgis:captureyear=19990331
source:geometry:date,20160608161352,source:geometry:date=20160608161352
source:geometry:date,20160609170515,source:geometry:date=20160609170515
source:geometry:date,20160615124858,source:geometry:date=20160615124858
source:geometry:date,20160715122926,source:geometry:date=20160715122926
source:geometry:date,20160718164119,source:geometry:date=20160718164119
source:geometry:date,20160816121905,source:geometry:date=20160816121905
operator:ref:FR:SIRET,21130055300016,
level,-1;0,level=-1;0
addr:city,'s-Gravenhage,addr:city='s-Gravenhage
attribution,«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»,attribution=«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»
addr:block,*,addr:block=*
addr:city,*,
addr:country,*,
addr:district,*,
addr:hamlet,*,
addr:neighbourhood,*,
addr:place,*,
addr:postcode,*,
addr:postcode:source,*,
addr:province,*,
addr:province:en,*,
addr:region,*,
addr:state,*,
addr:street,*,
addr:subdistrict,*,
addr:subdistrict:en,*,
addr:suburb,*,
addr:town,*,
addr:unit,*,
at_bev:addr_date,*,
attribution,*,
bakehouse,*,
baking_oven,*,
brand,*,
brand:ja,*,
brand:wikidata,*,
building,*,
building:levels,*,
cadet,*,
capacity,*,
comment,*,
construction,*,
created_by,*,
cyclability,*,
description,*,
diameter_crown,*,
dog_washing,*,
drink:beer,*,
drink:coffee,*,
drink:wine,*,
estuary,*,
ferry,*,
fire_hydrant:description,*,
fire_hydrant:diameter,*,
fire_hydrant:type:zh,*,
fixme,*,
foldable_pie_slice,*,
geocodigo,*,
grit_bin,*,
historic,*,
is_in,*,
is_in:country_code,*,
landuse:secondary,*,
layer,*,
level,*,
maxheight,*,
maxweight,*,
maxwidth,*,
military_service,*,
minspeed,*,
motorcycle:clothes,*,
motorcycle:type,*,
mountain_pass,*,
name,*,
name:etymology:wikidata,*,
name:ja,*,
name:prefix,*,
name:prefix:be,*,
name:prefix:ru,*,
naptan:Status,*,
ncat,*,
network,*,
note,*,
note:ja,*,
nuclear_explosion:country,*,
office:realtor,*,
oneway,*,
opening_hours,*,
operator,*,
operator:ja,*,
operator:wikipedia,*,
organ,*,
pole:role,*,
railway,*,
recycling_type,*,
ref,*,
ref:gsi,*,
sanitary_dump_station,*,
seamark:navigation_line:category,*,
seamark:rock:water_level,*,
shop,*,
smoking,*,
source,*,
source:addr,*,
source:date,*,
source:geometry,*,
source:population,*,
source:position,*,
source:user,*,
speisebezirk,*,
tiger:county,*,
tower:type,*,
trailhead,*,
type,*,
vending,*,
vending_machine,*,
voltage,*,
waterway,*,
width,*,
wikidata,*,
wood,*,
colour,#000000,colour=#000000
roof:colour,#808080,roof:colour=#808080
roof:colour,#938870,roof:colour=#938870
building:colour,#cccccc,building:colour=#cccccc
building:colour,#eecfaf,building:colour=#eecfaf
colour,#ff0000,colour=#ff0000
building:colour,#FFFFFF,building:colour=#FFFFFF
building:colour,#ffffff,building:colour=#ffffff
source,#opendri-comoros,source=#opendri-comoros
source:ref,#ŻółtaNaklejkaPLK,source:ref=#ŻółtaNaklejkaPLK
contact:phone,+7 495 2321000,contact:phone=+7 495 2321000
contact:phone,+7 800 5555505,contact:phone=+7 800 5555505
contact:phone,+7 800 5555550,contact:phone=+7 800 5555550
contact:phone,+7␣800␣2347000,
capacity:persons,<50,capacity:persons=<50
turn:lanes,||merge_to_left,turn:lanes=||merge_to_left
turn:lanes,||right,turn:lanes=||right
isced:level,0-1,isced:level=0-1
incline,"0,00%",
level,0;-1,level=0;-1
isced:level,0;1,isced:level=0;1
level,0;1,level=0;1
massgis:DEED_ACRES,0.00000000,massgis:DEED_ACRES=0.00000000
NHD:Elevation,0.00000000000,NHD:Elevation=0.00000000000
circumference,0.15,circumference=0.15
circumference,0.16,circumference=0.16
width,0.2,width=0.2
openGeoDB:version,0.2.6.11␣/␣2007-12-04␣/␣http://fa-technik.adfc.de/code/opengeodb/dump/,
circumference,0.25,circumference=0.25
circumference,0.3,circumference=0.3
paving_stones:length,0.3,paving_stones:length=0.3
paving_stones:width,0.3,paving_stones:width=0.3
circumference,0.45,circumference=0.45
roof:height,0.5,roof:height=0.5
roof:levels,0.5,roof:levels=0.5
circumference,0.6,circumference=0.6
circumference,0.75,circumference=0.75
roof:levels,0.8,roof:levels=0.8
incline,0%,incline=0%
mtb:scale,0+,mtb:scale=0+
hcpaogis:dorcode,01 - SINGLE FAMILY,hcpaogis:dorcode=01 - SINGLE FAMILY
hcpaogis:dorcode,01␣-␣SINGLE␣FAMILY,
GeoBaseNHN:DatasetName,02LG000,GeoBaseNHN:DatasetName=02LG000
GeoBaseNHN:DatasetName,02LH000,GeoBaseNHN:DatasetName=02LH000
addr:postcode,05-092,addr:postcode=05-092
heritage:ref,05111000_A_01676,heritage:ref=05111000_A_01676
opening_hours,08:00-22:00,opening_hours=08:00-22:00
usar_addr:edit_date,090511_BC,
garmin_type,0x6,
addr:street,1 Maja,addr:street=1 Maja
building:foundation_height,1 to 1.5,building:foundation_height=1 to 1.5
building:foundation_height,1_to_1.5,building:foundation_height=1_to_1.5
addr:flats,1-2,addr:flats=1-2
addr:flats,1-20,addr:flats=1-20
addr:flats,1-3,addr:flats=1-3
addr:flats,1-4,addr:flats=1-4
isced:level,1;2,isced:level=1;2
ele:accuracy,1.0,ele:accuracy=1.0
location:accuracy,1.5,location:accuracy=1.5
roof:height,1.5,roof:height=1.5
roof:levels,1.5,roof:levels=1.5
generator:output:electricity,1.5 MW,generator:output:electricity=1.5 MW
generator:output:electricity,1.5␣MW,
yh:WIDTH,1.5m〜3.0m,yh:WIDTH=1.5m〜3.0m
yh:WIDTH,1.5m未満,yh:WIDTH=1.5m未満
railway:tbl,1+,railway:tbl=1+
building:foundation_height,1␣to␣1.5,
building:age,10_to_30,building:age=10_to_30
incline,"10,00%",
incline,10%,incline=10%
light:power,100 W,light:power=100 W
capacity:persons,100-250,capacity:persons=100-250
voltage,10000;400,voltage=10000;400
